@RELATION pcap
@ATTRIBUTE frameNum NUMERIC
@ATTRIBUTE frameStat_0 NUMERIC
@ATTRIBUTE frameStat_1 NUMERIC
@ATTRIBUTE frameStat_2 NUMERIC
@ATTRIBUTE frameStat_3 NUMERIC
@ATTRIBUTE frameStat_4 NUMERIC
@ATTRIBUTE frameStat_5 NUMERIC
@ATTRIBUTE frameStat_6 NUMERIC
@ATTRIBUTE epoStat_0 NUMERIC
@ATTRIBUTE epoStat_1 NUMERIC
@ATTRIBUTE epoStat_2 NUMERIC
@ATTRIBUTE epoStat_3 NUMERIC
@ATTRIBUTE epoStat_4 NUMERIC
@ATTRIBUTE epoStat_5 NUMERIC
@ATTRIBUTE epoStat_6 NUMERIC
@ATTRIBUTE upStat_0 NUMERIC
@ATTRIBUTE upStat_1 NUMERIC
@ATTRIBUTE upStat_2 NUMERIC
@ATTRIBUTE upStat_3 NUMERIC
@ATTRIBUTE upStat_4 NUMERIC
@ATTRIBUTE upStat_5 NUMERIC
@ATTRIBUTE upStat_6 NUMERIC
@ATTRIBUTE non_httpFrameNum NUMERIC
@ATTRIBUTE upCounter NUMERIC
@ATTRIBUTE class {0, 1, 2}

@DATA
20,66,1440,485.4,70.0,624.055718666,0.865535003869,1.75873415215,6.07967376709e-05,0.0424799919128,0.00564573940478,0.000214099884033,0.0121187863171,2.39806536995,7.13283911934,66,209,79.7272727273,66,40.9436217901,2.83025494495,9.04457775124,13,11,1
26,54,1414,415.192307692,57.0,573.09631485,1.08591443332,2.25821765064,3.00407409668e-05,0.0964050292969,0.00591671943665,0.000182867050171,0.0188029948927,4.43860662496,21.4611704212,54,170,64.4615384615,54,30.9257557202,3.02673112585,10.4449972192,16,13,1
9,66,416,134.0,66,125.40069112,1.46843516429,3.35228846139,0.000244140625,12.9240410328,2.22716525197,0.156494021416,4.27043119912,1.8848914331,4.97491147543,66,312,108.333333333,70.0,91.129334221,1.78477411952,4.19251216725,7,6,1
11,66,442,111.545454545,66,108.948164185,2.50080734383,7.72685810284,0.000212907791138,53.025452137,7.37339780331,0.110641479492,16.3462405701,2.15430995373,6.15222060141,66,442,130.0,70.0,139.561217153,1.78710632461,4.19681993932,9,6,1
524,54,1440,737.736641221,74.0,690.407167254,0.0310187038721,1.00258981091,0.0,0.194273948669,0.0027022352638,0.000184059143066,0.020678056747,8.54088592607,74.5327695607,54,266,57.9847908745,54,13.9853180977,12.5623713161,186.152103453,265,263,1
14,66,1440,236.0,70.0,375.471322854,2.41253659537,7.72545820105,3.09944152832e-05,0.313782215118,0.0677419992594,0.0325620174408,0.0974295962704,1.56416286821,4.13399532028,66,681,143.875,66.0,203.031055198,2.26703707436,6.14094925188,10,8,1
15,54,465,123.0,56,131.025188418,1.66157175151,4.07457895956,0.0001220703125,3.22607398033,0.372955288206,0.0070948600769,0.823831426494,2.91160616132,10.3028266256,54,465,109.375,60.0,134.598418917,2.25553620235,6.11128028025,12,8,1
11,66,573,151.0,66,177.724505907,1.69888020848,3.97136207635,0.000182867050171,51.9624631405,6.35286560059,0.181228518486,15.4859425956,2.50541609686,7.54506687014,66,478,126.0,66,143.729905428,2.03967436808,5.16320329972,9,7,1
10,66,573,159.2,70.0,183.737747891,1.55178069672,3.49422487054,0.000152111053467,0.329133033752,0.0768500169118,0.00299119949341,0.112013323445,1.20695883657,3.0898688658,66,475,135.5,70.0,151.857114859,1.78737688078,4.19731573895,8,6,1
10,66,343,120.2,70.0,102.774315858,1.51866948094,3.35091493872,6.103515625e-05,5.25109910965,1.05010988977,0.381652832031,1.73686478332,1.61587749399,4.04695668607,66,307,102.714285714,66,83.4723466368,2.03380177506,5.15026410981,8,7,1
12,66,573,143.833333333,66.0,171.610427681,1.83971432177,4.47608963358,0.00018310546875,51.2686460018,5.7839105346,0.17077589035,14.657107317,2.674577337,8.44857641941,66,477,118.375,66.0,135.572801015,2.26611064363,6.13857119801,10,8,1
11,54,1440,309.636363636,56,447.578997136,1.55416844796,4.03234636216,0.000213146209717,3.02191185951,0.512872314453,0.161544919014,0.929124009453,1.94695689893,5.44372027191,54,1440,373.0,54,520.027197091,1.20812040059,2.75857050272,8,7,1
12,66,1440,323.75,70.0,474.68482965,1.51839141104,3.60750698322,6.103515625e-05,0.124878168106,0.036199352958,0.00308203697205,0.046284335944,0.71940027685,1.7935308064,66,1440,390.666666667,349.0,512.485013331,1.2816472548,3.04242396137,9,6,1
11,66,495,130.272727273,66,135.950586551,1.92548215045,5.08937700817,0.000153064727783,6.609375,1.72345280647,0.495375990868,2.51054418586,1.17537174871,2.6291720185,66,320,104.571428571,66,88.0176234672,2.03454733524,5.15191703159,9,7,1
9,66,448,138.111111111,66,134.268755731,1.51852087648,3.56056368722,0.000121831893921,80.1760258675,10.1082535088,0.124481081963,26.4833373371,2.26771539024,6.14267699069,66,448,131.0,70.0,141.796802973,1.78716077232,4.19691979459,7,6,1
26,66,1440,496.269230769,70.0,606.477443153,0.806998331481,1.72834633931,6.07967376709e-05,51.5782768726,2.09027463913,0.000273942947388,10.1021733572,4.69413621819,23.0373337702,66,178,74.5714285714,66.0,28.7593817878,3.29973020948,11.9553318229,23,14,1
12,66,288,102.666666667,68.0,77.5202482509,1.80022822677,4.28210426293,0.000152826309204,1.16363501549,0.185849276456,0.00186204910278,0.334188097261,2.17835230556,6.72450327944,66,288,98.8571428571,66,77.2665674725,2.03586123489,5.15462651088,9,7,1
10,54,433,132.2,61.0,147.061075747,1.49530229106,3.24902563401,3.00407409668e-05,0.173798084259,0.0589905579885,0.00668287277222,0.0780173215619,0.699110094944,1.5050883331,54,433,133.8,54,149.800400534,1.49016121144,3.23630797262,8,5,1
13,54,461,133.307692308,56,137.602205156,1.42309789999,3.29493782956,0.0001220703125,45.0305788517,5.13421126207,0.159729123116,12.6903658717,2.57649742273,8.18880978899,54,461,108.875,60.0,133.277377581,2.25529422815,6.11064967518,10,8,1
10,66,495,135.9,70.0,141.359435483,1.77090789472,4.495405712,0.0001220703125,3.26959204674,0.474948459201,0.0164787769318,0.999517289468,2.36903642863,6.81823971623,66,320,109.666666667,70.0,94.1092745459,1.78502673906,4.19298130385,8,6,1
11,66,1093,192.272727273,66,301.387726995,2.40410754406,7.3019456476,0.000243902206421,21.5870060921,3.33964538574,0.131972908974,6.89396491635,1.90751671108,5.09839346049,66,412,125.0,70.0,128.383539963,1.78679029122,4.19623960452,9,6,1
10,66,338,117.6,70.0,99.7348484733,1.53267192308,3.41373369253,0.000151872634888,24.44470191,5.66202121311,0.371490955353,9.62184877367,1.32590416942,2.79292717598,66,294,99.7142857143,66,79.3648253964,2.03613964163,5.1552576013,8,7,1
10,66,508,137.3,70.0,144.803349409,1.79360251842,4.59671206566,0.0001220703125,2.58047485352,0.392330567042,0.014130115509,0.786104646927,2.32914305728,6.70320407907,66,321,109.833333333,70.0,94.4817736686,1.78505665896,4.19303683123,8,6,1
13,54,535,115.615384615,56,130.790812699,2.50319840316,8.1850885314,0.000182867050171,0.143921136856,0.033772846063,0.00137341022491,0.0564648101664,1.19653212505,2.50550183596,54,535,159.666666667,120.0,174.383358024,1.53146466957,3.65403442678,10,6,1
10,66,439,132.2,70.0,130.369321545,1.606072964,3.74801891795,0.000212907791138,0.277985095978,0.109439452489,0.0164790153503,0.11899858481,0.31088009692,1.20544267088,66,439,142.2,66,148.432341489,1.49837801625,3.24779877351,8,5,1
10,66,495,135.5,70.0,140.84264269,1.78475013603,4.55741984419,9.20295715332e-05,9.671875,1.17101711697,0.064759016037,3.00771339735,2.46791223823,7.10516974616,66,316,109.0,70.0,92.6192924467,1.78490345454,4.1927524221,8,6,1
13,54,935,213.153846154,56,314.640905491,1.76948629319,4.30679030756,0.000153064727783,63.6779780388,6.71144866943,0.178253412247,17.6416854257,2.77172641825,9.07949541233,54,305,89.375,60.0,81.8030217963,2.23499264417,6.05717651544,10,8,1
14,54,469,129.642857143,65.0,134.902931845,1.55464495136,3.730973706,0.000152826309204,44.3369140625,4.93995547295,0.0988459587097,12.0241292905,2.70066143871,8.91982810465,54,469,105.888888889,54,128.641141202,2.4556713029,7.06993359666,11,9,1
12,66,290,102.833333333,68.0,77.9196523492,1.80296555478,4.29653121716,9.20295715332e-05,1.37411499023,0.246071533723,0.000458002090454,0.482257954216,1.65233391196,3.85430201811,66,290,99.1428571429,66,77.9659789751,2.03595651534,5.1548425658,9,7,1
10,66,515,130.0,70.0,138.345220373,2.13419480523,6.07201202159,0.0001220703125,0.00848388671875,0.00359421306186,0.0019838809967,0.00326635420612,0.3492543063,1.49300301804,66,515,142.166666667,70.0,166.761722893,1.78762829361,4.19777553335,8,6,1
15,54,1061,202.933333333,56,279.28538968,2.02683968267,6.20876073288,0.0001220703125,10.1693120003,0.796936001096,0.00915551185608,2.60164923773,3.31833693195,12.0364765782,54,1061,213.75,64.0,329.308650813,2.05262150899,5.51424157221,11,8,1
11,66,508,130.818181818,66,139.577816798,1.94792197128,5.19572963633,0.0001220703125,27.4722290039,3.10825810432,0.16311609745,8.15609201599,2.62616965865,7.97728532743,66,321,109.833333333,70.0,94.4817736686,1.78505665896,4.19303683123,9,6,1
12,66,573,143.833333333,66.0,171.610427681,1.83971432177,4.47608963358,0.00018310546875,52.0754089355,5.83593745665,0.16134595871,14.8924047953,2.67916714766,8.46618827014,66,477,118.375,66.0,135.572801015,2.26611064363,6.13857119801,10,8,1
9,66,412,134.111111111,66,125.207777931,1.44698027341,3.26223959722,0.000153064727783,80.3870849609,10.148563385,0.141585946083,26.5479585332,2.26768686273,6.14260502962,66,412,125.0,70.0,128.383539963,1.78679029122,4.19623960452,7,6,1
25,54,820,301.6,74,291.772377034,0.693055652336,1.91470710409,6.103515625e-05,29.5690310001,3.22273254395,0.223495602608,8.20990892463,2.72926068639,8.86170437456,54,536,218.8,66,220.133050676,0.705799941442,1.50151016188,14,15,1
21,66,1440,392.142857143,66,536.399485611,1.25942881047,2.80797255018,3.09944152832e-05,3.580078125,0.199383556843,0.000275015830994,0.776917103284,4.10648450594,17.9297763891,66,178,76.9090909091,66,32.0495484168,2.82050870604,9.00944644961,18,11,1
9,66,573,170.555555556,66,192.502300772,1.37783821234,2.96587218198,0.000152826309204,1.27887010574,0.233558624983,0.0898590087891,0.405517584695,2.04734374862,5.57185186807,66,484,137.0,70.0,155.210609603,1.78743978767,4.19743087251,7,6,1
10,66,338,117.0,70.0,98.6843452631,1.54406042239,3.46678271932,9.10758972168e-05,2.86114501953,0.416442897585,0.0152590274811,0.87477492756,2.36544491777,6.80520808852,66,288,104.333333333,70.0,82.1901589135,1.78384593364,4.19078393819,8,6,1
10,66,573,159.9,70.0,184.94888483,1.54398368535,3.45804276813,0.000152826309204,0.201783180237,0.0824992126889,0.0528559684753,0.0806354395606,0.222633781603,1.26933801984,66,482,136.666666667,70.0,154.46538627,1.78742616023,4.19740593608,8,6,1
10,66,573,160.1,70.0,185.297841326,1.54188408506,3.44829219635,0.0001220703125,0.611999988556,0.132961670558,0.0317080020905,0.188303013818,1.67400182722,4.77580045735,66,484,137.0,70.0,155.210609603,1.78743978767,4.19743087251,8,6,1
12,66,288,102.666666667,68.0,77.5202482509,1.80022822677,4.28210426293,3.00407409668e-05,0.304534912109,0.081723278219,0.00180101394653,0.131510045497,1.0259021619,2.06108863767,66,288,98.8571428571,66,77.2665674725,2.03586123489,5.15462651088,9,7,1
14,54,447,106.071428571,56.0,117.937310397,2.16866262684,5.97486351425,0.000153064727783,33.3129270077,3.88249553167,0.0897209644318,9.37974849097,2.45554935342,7.63504823905,54,447,101.222222222,54,122.439806325,2.46042714234,7.08311117539,12,9,1
22,66,954,285.772727273,197.0,279.303831276,1.11501161046,3.28110021263,0.000151872634888,29.5696718693,2.64245024182,0.212798833847,7.29379266306,2.94938235998,10.211751906,66,533,224.142857143,72.0,211.063922999,0.643821008541,1.46642131958,12,14,1
11,66,420,127.0,66,127.025409054,1.67471124239,3.85139964958,0.000182867050171,0.975646972656,0.20930788517,0.103408575058,0.299782318358,1.63532308288,4.50742143593,66,420,117.714285714,66,123.438491665,2.03911995256,5.16196667883,9,7,1
14,66,954,230.142857143,70.0,254.895736988,1.60698866681,4.87342508139,0.0001220703125,61.5891420841,4.8214932405,0.0224299430847,16.3878333757,3.17513520233,11.0822098065,66,490,180.666666667,66,164.303918936,0.861471702954,1.95321857234,9,9,1
11,66,573,151.363636364,66,178.396021525,1.69445094231,3.94920600693,0.000153064727783,1.10180592537,0.219400000572,0.11149597168,0.327031243149,1.89057036847,5.42769948038,66,482,126.571428571,66,145.129358202,2.03970431155,5.1632699588,9,7,1
12,54,1440,228.25,65.0,393.374318133,2.4390613728,7.5866928216,0.000121831893921,0.253569841385,0.0670970786702,0.00338697433472,0.0987281191881,1.01044532864,2.13540144272,54,1440,309.0,116.0,507.710875729,1.75967425664,4.14445122603,9,6,1
12,54,1440,229.083333333,65.0,393.277564902,2.43458962673,7.5734863704,0.0,0.181671142578,0.0504428039898,0.000396013259888,0.0774774663638,1.00853531703,2.04586795109,54,1440,310.666666667,121.0,507.294348042,1.75476441176,4.13475277185,9,6,1
13,54,455,131.923076923,56,135.130968687,1.4285347632,3.32016308422,0.000274896621704,28.9147341251,3.79188283285,0.165588498116,8.58895451349,2.20041555764,6.35664654952,54,455,108.125,60.0,131.295884837,2.25491761883,6.10966781132,10,8,1
15,54,1246,183.866666667,56,308.719693069,2.73987484805,9.44115874697,0.00018310546875,43.2761540413,4.68195457118,0.463898062706,11.2982224929,2.84649539684,9.7807022768,54,1246,201.1,64.0,355.302814512,2.49347588044,7.50139778236,12,10,1
10,54,1057,228.8,65.0,312.038395073,1.83850484397,5.09746635262,0.000275135040283,0.629119873047,0.145385795169,0.0141289234161,0.206068477201,1.33663149297,3.55675792715,54,1057,234.285714286,54,345.586339961,1.83275159822,4.63756497781,7,7,1
10,54,431,115.6,61.0,120.807450101,1.85182426353,4.87673926776,0.000152111053467,0.301941156387,0.0973069932726,0.00247192382812,0.134609450953,0.712004363286,1.51805059704,54,431,120.166666667,64.0,139.200594667,1.77802350574,4.17981089503,8,6,1
14,66,601,201.142857143,70.0,186.444498499,0.862950196869,2.14421977031,0.000152826309204,79.1003420353,6.15754345747,0.0126028060913,21.0569828432,3.17531392717,11.0828997704,66,437,174.777777778,66,153.720365005,0.776719567382,1.6966474787,9,9,1
10,54,620,149.1,61.0,187.688278803,1.73536402758,4.3422413436,0.00018310546875,0.1754758358,0.060512887107,0.00198411941528,0.0804782491048,0.691375418347,1.49841823351,54,620,151.666666667,64.0,209.572315814,1.78403837333,4.19114281042,8,6,1
11,54,520,138.636363636,56,169.600746529,1.65516116759,3.77284166867,0.000152111053467,52.5899660587,5.40586240292,0.140030384064,15.7301484538,2.6653313107,8.10692038635,54,520,123.428571429,54,162.046604533,2.03362173313,5.14952769567,9,7,1
13,66,573,138.230769231,66,166.965751369,1.96474106874,4.94652821346,0.000397205352783,46.4209899902,5.10215759277,0.383208990097,12.7505593889,2.79806614495,9.2076832587,66,482,113.111111111,66,130.445769442,2.47314543153,7.12004149312,11,9,1
14,54,451,106.357142857,56.0,118.764837956,2.17660131658,6.02075795797,0.000151872634888,36.7770688534,4.16495922896,0.182098865509,10.2051148399,2.55234260792,8.13986431166,54,451,101.666666667,54,123.694965316,2.46071602332,7.08395865544,12,9,1
13,66,530,131.153846154,66,147.034190767,2.01237794807,5.23138683526,3.09944152832e-05,53.0898737907,5.23580167691,0.172455072403,14.5703974297,2.91797524461,9.70854306639,66,530,133.428571429,66,161.923136212,2.04000548854,5.1639396175,10,7,1
12,66,573,143.5,66.0,170.965639823,1.8445103747,4.50167635058,0.000335216522217,50.3085329533,5.68055308949,0.162048816681,14.3949325009,2.66676091009,8.41634556682,66,473,117.875,66.0,134.250174581,2.26607761534,6.13848612488,10,8,1
9,66,601,168.444444444,66,191.351979992,1.47865446014,3.39121608503,0.000151872634888,58.29956007,7.36877062917,0.109985470772,19.2502893102,2.26766422214,6.14254797966,66,437,129.166666667,70.0,137.698240931,1.78705892088,4.19673297122,7,6,1
47,66,1440,516.829787234,66,621.474681333,0.749452925674,1.61533507177,6.103515625e-05,2.41030907631,0.0868284754131,0.000365972518921,0.382100913278,5.27489758586,30.7675241613,66,178,71.0,66.0,22.3681320931,4.55076615923,21.8198025656,44,24,1
14,54,447,106.0,56.0,117.800679115,2.17137496976,5.99089894652,0.000213146209717,36.955627203,4.15589084992,0.108215093613,10.2658959314,2.5518167176,8.13428953044,54,447,101.222222222,54,122.439806325,2.46042714234,7.08311117539,12,9,1
15,54,1037,201.4,56,274.522810224,1.98668270604,6.0154699982,6.103515625e-05,0.271270990372,0.0673697846276,0.00785803794861,0.0978017728679,1.19983235335,2.90936945393,54,1037,210.625,64.0,321.563732991,2.04477651968,5.48977435814,11,8,1
10,54,907,154.1,61.0,253.081982764,2.58908605853,7.84934652269,0.000182867050171,60.8757929802,6.9817504353,0.29391503334,19.0566536023,2.47376101156,7.12183079924,54,907,199.5,64.0,316.487888131,1.78673185305,4.19613216078,8,6,1
12,66,410,132.666666667,70.0,122.597806759,1.56211712624,3.67157788106,0.0001220703125,0.349976062775,0.0949346368963,0.0152590274811,0.136388952851,1.00886661602,2.12337028055,66,410,161.428571429,66,148.569230753,0.956004305749,1.92785129663,9,7,1
13,54,451,131.615384615,56,134.397538016,1.41971802681,3.28133394935,0.000304937362671,55.7252500057,6.01272074382,0.154602408409,15.5246176754,2.70658320271,8.78756995806,54,451,107.625,60.0,129.974937488,2.25465701819,6.10898812201,10,8,1
26,54,1414,413.576923077,57.0,571.67783915,1.09595949091,2.28539570855,6.103515625e-05,0.0953369140625,0.00599975585937,0.000212907791138,0.0187647718228,4.30360663154,20.5622427013,54,170,64.4615384615,54,30.9257557202,3.02673112585,10.4449972192,16,13,1
25,66,862,281.24,74,253.078846212,0.818785037122,2.57126633567,0.000304937362671,29.700042963,3.48888778687,0.222030997276,8.63047640521,2.46591834289,7.39234220729,66,536,233.75,70.0,217.289984813,0.55961632101,1.35736688393,13,16,1
12,54,731,170.333333333,65.0,210.745633934,1.71036350616,4.56655566583,3.09944152832e-05,0.298340082169,0.0702791864222,0.000213861465454,0.112885209621,1.11447707795,2.38610696956,54,731,213.666666667,184.0,249.629503242,1.33457110016,3.17884662527,9,6,1
14,54,455,127.785714286,65.0,131.06714668,1.54231495502,3.67501313214,0.000275135040283,53.3971869946,5.64259923421,0.0920708179474,14.3281734138,2.82548237987,9.52144563783,54,455,104.333333333,54,124.250642744,2.45429946587,7.06597341065,11,9,1
14,66,601,201.642857143,70.0,186.966997524,0.856472701094,2.12335307806,0.000121831893921,81.9115288258,6.37308676426,0.0235290527344,21.8062545645,3.1753312048,11.0829663757,66,437,175.555555556,66,154.83619381,0.775882098495,1.69153972062,9,9,1
13,54,1041,187.538461538,56,279.308931633,2.24876458942,6.89167181147,9.20295715332e-05,0.898406982422,0.144844075044,0.00546300411224,0.254843347987,2.07019433835,6.45217983618,54,1041,231.857142857,54,340.122006921,1.82821514186,4.62526223553,10,7,1
16,54,459,153.8125,70.0,140.312249443,0.953835473952,2.18444476351,9.08374786377e-05,49.5498039722,4.35816445351,0.000794172286987,12.5391154354,3.11429645749,11.2790530871,54,459,105.222222222,66,125.274611933,2.46008702099,7.08292915214,11,9,1
19,66,1143,316.894736842,78,398.24640544,1.28617042146,3.04851283071,0.0001220703125,48.465941906,3.37330284384,0.174591064453,10.9950559689,3.81323811753,15.7222423425,66,490,109.636363636,74,120.404826789,2.83538638816,9.0640053188,14,11,1
8,66,374,127.625,74.0,106.416560624,1.53219902697,3.75277485949,0.000152826309204,55.6199030876,8.63570284843,0.656402111053,19.2069479025,2.02995803334,5.14143557667,66,227,95.5,70.0,58.9173149422,1.7741311476,4.173331511,6,6,1
26,66,1142,329.807692308,213.0,349.548172011,1.25991721961,3.55832418326,0.0001220703125,29.6310420036,3.23559692383,0.197998046875,8.36927862341,2.59509465575,8.07345867872,66,536,238.625,70.0,222.057108364,0.522188909675,1.28064370859,14,16,1
98,66,1440,691.091836735,70.0,679.748424152,0.183133374247,1.04450210071,3.00407409668e-05,1.70812988281,0.0206625977742,0.00018310546875,0.173144522223,9.54665128409,93.0142320333,66,145,67.74,66.0,11.0938000703,6.75532101626,47.049125092,52,50,1
10,66,428,133.9,68.0,133.433466567,1.53271403435,3.40653729954,0.000182867050171,1.80749511719,0.262627575133,0.0169382095337,0.552098770498,2.37566082901,6.83891643458,66,428,127.666666667,70.0,134.344912652,1.78696859653,4.19656718064,8,6,1
10,66,495,135.9,70.0,141.359435483,1.77090789472,4.495405712,0.000121831893921,2.73236107826,0.57915576299,0.184020996094,0.915947450492,1.52367473077,3.721483436,66,320,109.666666667,70.0,94.1092745459,1.78502673906,4.19298130385,8,6,1
25,66,1136,273.0,74,308.87680392,1.60715948426,4.85273388628,9.10758972168e-05,19.7883911133,2.62184271216,0.348343014717,4.78409121655,2.30447984672,7.81659586431,66,535,196.941176471,66,201.423893258,0.950500410733,1.95680092816,15,17,1
37,54,1440,373.864864865,66,491.86545964,1.49907348632,3.67788332088,6.07967376709e-05,29.7215878963,2.36921774679,0.00433349609375,7.63226747733,3.08374543769,10.656775794,54,435,144.5,54.0,154.266490204,1.19661460955,2.4907564231,22,20,1
11,54,387,114.363636364,56,117.876879318,1.66471863166,3.84440394792,0.00018310546875,0.185149908066,0.0584045171738,0.0126805305481,0.0813518774525,0.857306358774,1.75758211614,54,387,112.833333333,64.0,122.828358108,1.77498803605,4.17401680163,9,6,1
14,66,654,155.571428571,70.0,172.546355794,1.94403353501,5.50903437329,0.000152826309204,2.24887108803,0.194920466496,0.00677514076233,0.593847271738,3.15816463374,11.0159403489,66,432,138.875,70.0,130.007151246,1.45061451919,3.45007062525,10,8,1
13,54,1079,230.538461538,56,329.219967472,1.79542191451,4.58342990572,0.000153064727783,38.9263310432,3.58105216424,0.15327501297,10.6816810289,2.99096145517,9.99963970607,54,1079,312.75,155.0,392.476989771,1.12789759018,2.45792807717,10,8,1
19,66,861,276.210526316,74,272.098198015,0.91722193828,2.51736160988,0.0001220703125,29.6502070427,3.25924171342,0.229492068291,7.31384431005,2.70048115961,9.6196382413,66,536,218.666666667,70.0,214.777921481,0.714777753224,1.52195182763,11,12,1
15,54,447,121.666666667,56,126.285215111,1.64046098651,3.97378434936,0.0001220703125,51.2659609318,4.90302606991,0.153609991074,13.4063736728,2.94664808893,10.2522832879,54,447,102.555555556,54,121.982795792,2.45916338551,7.07989764683,12,9,1
24,66,862,316.083333333,213.0,280.323610117,0.651336436203,2.11637806765,0.000213146209717,29.7987980843,4.23633073724,0.180876970291,9.93268968156,2.16132464395,5.72599853009,66,536,238.625,70.0,222.057108364,0.522188909675,1.28064370859,12,16,1
14,54,425,126.357142857,65.0,126.701903889,1.46974395395,3.33613704098,0.000152111053467,3.00317311287,0.321643535907,0.0274350643158,0.786684078094,3.00490419042,10.4009783536,54,425,106.875,64.0,120.529495871,2.24622750684,6.08791061549,11,8,1
13,54,1033,187.076923077,56,277.613860643,2.23528810866,6.82609645501,3.09944152832e-05,0.334748029709,0.0738652348518,0.00578260421753,0.108432715961,1.18567193867,3.12767845027,54,1033,230.714285714,54,337.403833616,1.82505425167,4.61666692493,10,7,1
12,66,573,143.25,66.0,170.485153313,1.8482653298,4.52169685708,0.000214099884033,47.293061018,5.42413046143,0.201140880585,13.5444867437,2.64300748343,8.32012252439,66,470,117.5,66.0,133.258208002,2.26605219937,6.13842064715,10,8,1
11,54,545,119.090909091,56,145.517543176,2.27983330494,6.75694715439,0.0001220703125,0.717253923416,0.163088917732,0.135589957237,0.225452880619,1.33922047908,3.83361478789,54,545,139.166666667,64.0,181.64105324,1.78245846868,4.18818848336,9,6,1
11,66,573,151.454545455,66,178.564662918,1.69337966507,3.94384508995,0.000396966934204,50.9395141602,6.26247560978,0.202255487442,15.184595038,2.49737396821,7.5152332324,66,483,126.714285714,66,145.479222165,2.03971166334,5.16328632294,9,7,1
14,54,1037,180.571428571,65.0,269.455194867,2.37153852989,7.49989750015,0.0001220703125,6.00778198242,0.799506627596,0.00891089439392,1.69361777987,2.34455234126,7.12911377023,54,1037,196.333333333,74,305.832924614,2.2449503215,6.37375596667,11,9,1
12,54,1104,168.083333333,59.0,286.786348563,2.85375770445,9.46879767633,0.000182867050171,0.22946190834,0.0472745461897,0.000396966934204,0.0767300008448,1.34142228132,3.29782404862,54,1104,254.666666667,121.0,382.808336145,1.72986354402,4.08482129509,9,6,1
11,54,454,110.818181818,56,121.708159271,2.09926093691,5.93032952867,0.000243902206421,0.819245100021,0.163671803474,0.110138058662,0.248546379537,1.70278114109,4.95725126877,54,454,124.0,64.0,147.761068395,1.77922890118,4.18209894528,9,6,1
9,66,412,134.111111111,66,125.207777931,1.44698027341,3.26223959722,0.000182867050171,62.5870659351,7.92876812816,0.129669070244,20.659388874,2.26757016919,6.14231000394,66,412,125.0,70.0,128.383539963,1.78679029122,4.19623960452,7,6,1
12,54,455,114.166666667,55.0,127.442034754,1.93083828924,4.99527010974,0.000214099884033,36.7247312069,4.88510961966,0.16818189621,10.923940015,2.25855988691,6.65559376608,54,455,106.625,54.0,131.836013194,2.25687890515,6.11434133182,10,8,1
16,66,412,107.4375,66.0,107.630135621,2.28660095312,6.27265205337,0.000152111053467,72.63220191,7.37774252892,0.509155988693,17.9815552739,3.15457336788,11.5826225514,66,412,95.5,66.0,95.4537409779,3.0122623894,10.080421453,14,12,1
12,54,616,127.333333333,59.0,155.906132728,2.51284788497,8.07994493688,0.000182867050171,0.478759050369,0.0662092729048,0.0166931152344,0.133082630239,2.65089501159,8.42147513921,54,616,173.166666667,120.0,203.604532257,1.59532411062,3.79763816592,9,6,1
9,66,412,134.111111111,66,125.207777931,1.44698027341,3.26223959722,0.000153064727783,80.2589409351,10.113067627,0.107772469521,26.5128317092,2.2677240141,6.14269877375,66,412,125.0,70.0,128.383539963,1.78679029122,4.19623960452,7,6,1
10,66,403,126.1,70.0,117.932565477,1.60220684047,3.73169385737,0.000153064727783,3.63815307617,0.513309134377,0.0309450626373,1.11333579663,2.40335317507,6.91912819337,66,314,108.666666667,70.0,91.8743102771,1.78483956773,4.1926337627,8,6,1
16,66,1440,315.0,70.0,487.058133081,1.66766275673,3.94163632985,9.10758972168e-05,0.288055896759,0.0438252766927,0.000458002090454,0.0867277133923,1.81622217921,4.85019650414,66,1440,543.5,565.0,606.132823728,0.606310821259,1.47498718873,13,8,1
84,66,1440,666.630952381,94.0,665.510129789,0.280224525715,1.09776443992,6.07967376709e-05,51.7093811035,0.807402470026,0.000580072402954,5.65603770923,8.78313107137,79.0356957834,66,331,87.4418604651,78,46.4298933004,4.18951875779,20.5594115396,45,43,1
13,54,874,164.230769231,56,232.581550246,2.25206813541,6.87492533948,0.000214099884033,65.0437619686,6.10303499301,0.0959470272064,17.8917934112,2.94715790741,9.82528883471,54,874,200.285714286,54,282.048483312,1.85475710169,4.69774694663,10,7,1
11,66,508,131.545454545,66,139.25866295,1.94867051693,5.2009053833,0.0001220703125,3.0061340332,0.628347802162,0.157119512558,0.97884658814,1.54454507434,3.90244523004,66,321,104.714285714,66,88.3672762407,2.03459999127,5.15203371386,9,7,1
9,66,1143,234.555555556,66,347.07255441,1.95113424788,5.28887147292,0.000152826309204,47.317138195,5.99718862772,0.0990605354309,15.6178239009,2.26758319776,6.14234327364,66,490,138.0,70.0,157.446287137,1.78747952007,4.19750356232,7,6,1
13,54,451,131.615384615,56,134.397538016,1.41971802681,3.28133394935,0.000214099884033,55.7252509594,6.00549058119,0.123443484306,15.5265857082,2.70674559664,8.78820337674,54,451,107.625,60.0,129.974937488,2.25465701819,6.10898812201,10,8,1
