@RELATION pcap
@ATTRIBUTE frameNum NUMERIC
@ATTRIBUTE frameStat_min NUMERIC
@ATTRIBUTE frameStat_max NUMERIC
@ATTRIBUTE frameStat_mean NUMERIC
@ATTRIBUTE frameStat_median NUMERIC
@ATTRIBUTE frameStat_sdev NUMERIC
@ATTRIBUTE frameStat_skewness NUMERIC
@ATTRIBUTE frameStat_kurtosis NUMERIC
@ATTRIBUTE epoStat_min NUMERIC
@ATTRIBUTE epoStat_max NUMERIC
@ATTRIBUTE epoStat_mean NUMERIC
@ATTRIBUTE epoStat_median NUMERIC
@ATTRIBUTE epoStat_sdev NUMERIC
@ATTRIBUTE epoStat_skewness NUMERIC
@ATTRIBUTE epoStat_kurtosis NUMERIC
@ATTRIBUTE upStat_min NUMERIC
@ATTRIBUTE upStat_max NUMERIC
@ATTRIBUTE upStat_mean NUMERIC
@ATTRIBUTE upStat_median NUMERIC
@ATTRIBUTE upStat_sdev NUMERIC
@ATTRIBUTE upStat_skewness NUMERIC
@ATTRIBUTE upStat_kurtosis NUMERIC
@ATTRIBUTE non_httpFrameNum NUMERIC
@ATTRIBUTE upCounter NUMERIC
@ATTRIBUTE class {0, 1, 2}

@DATA
11,54,1440,311.454545455,56,449.323605522,1.53620630454,3.96346103116,0.000213861465454,0.360687017441,0.100100684166,0.00796508789062,0.148402833909,0.914995532146,1.90206202168,54,1440,374.285714286,54,521.291175636,1.19910638564,2.72942190941,8,7,0
13,54,429,104.615384615,66,107.334515534,2.28258220889,6.75620265372,0.00018310546875,3.06970214844,0.586329181989,0.0981749296188,1.1017962584,1.74347029939,4.11666307958,54,429,107.375,64.0,121.849228044,2.24668946273,6.08909381802,11,8,0
10,66,437,132.0,70.0,129.899191683,1.60259503135,3.7320797665,0.000214099884033,0.314543962479,0.11106022199,0.0131230354309,0.124986718653,0.429644808623,1.41868868974,66,437,141.8,66,147.632516743,1.49836046093,3.24777473906,8,5,0
10,66,573,159.1,70.0,183.566037164,1.55295212996,3.4996572297,0.00018310546875,1.63458299637,0.248741997613,0.0625309944153,0.49593936835,2.36316360486,6.80410717771,66,474,135.333333333,70.0,151.484505992,1.78736963319,4.19730247066,8,6,0
11,66,432,128.090909091,66,129.563220472,1.68750035344,3.91523907251,0.00018310546875,1.5075378418,0.257159399986,0.09716796875,0.443620118635,2.16278362303,6.37583706937,66,432,119.428571429,66,127.636601494,2.03925652896,5.16227171728,9,7,0
10,66,573,159.0,70.0,183.394656411,1.55413809657,3.50515601063,0.000304937362671,1.79394602776,0.283060656654,0.0586240291595,0.543644669407,2.31700802253,6.66220077191,66,473,135.166666667,70.0,151.111897465,1.78736233216,4.19728910377,8,6,0
10,66,432,134.3,68.0,134.317571449,1.53713048922,3.42698678289,0.0001220703125,1.52227807045,0.2361755636,0.0101008415222,0.463444419734,2.3027896958,6.62591839949,66,432,128.333333333,70.0,135.83527606,1.7870095629,4.19664238727,8,6,0
25,66,1140,341.56,74,352.524050811,1.18645002329,3.36879528651,0.000213861465454,29.5907289982,3.45277528961,0.248733520508,8.59332457247,2.46801036815,7.4102182842,66,536,240.875,70.0,224.758724803,0.5167539553,1.26812177995,13,16,0
9,66,448,138.111111111,66,134.268755731,1.51852087648,3.56056368722,0.000212907791138,82.177672863,10.359588623,0.130569577217,27.1448872026,2.26771908097,6.14268630473,66,448,131.0,70.0,141.796802973,1.78716077232,4.19691979459,7,6,0
14,66,601,204.214285714,70.0,190.40227286,0.842286036409,2.05553339019,0.000182867050171,82.3255009651,6.4267038382,0.0137939453125,21.9104561019,3.17524135,11.082619933,66,473,179.555555556,66,161.844995193,0.826571468565,1.84262100364,9,9,0
14,66,601,202.142857143,70.0,187.505374073,0.850388788368,2.10326973946,9.10758972168e-05,80.8114318848,6.28404584298,0.0104370117188,21.514371142,3.17533863804,11.0829950213,66,437,176.333333333,66,155.975069233,0.776002845772,1.68931731692,9,9,0
9,66,412,134.111111111,66,125.207777931,1.44698027341,3.26223959722,0.000153064727783,80.3870849609,10.148563385,0.141585946083,26.5479585332,2.26768686273,6.14260502962,66,412,125.0,70.0,128.383539963,1.78679029122,4.19623960452,7,6,0
27,66,861,288.814814815,74,276.789268289,0.837126409699,2.37945201418,0.00018310546875,29.7401430607,3.12249053442,0.185912966728,8.17202184558,2.68013210133,8.55621668031,66,536,238.625,70.0,222.057108364,0.522188909675,1.28064370859,15,16,0
10,66,541,128.9,70.0,143.259519753,2.33269681168,6.88141809391,0.000151872634888,52.1065058708,5.84785967403,0.0343019962311,16.3550549229,2.47478405647,7.12474618254,66,204,90.3333333333,70.0,50.9171440239,1.7759312834,4.17582197957,8,6,0
12,54,520,131.583333333,55.0,164.056625556,1.79391908497,4.25347420884,0.000152826309204,48.469422102,4.63725144213,0.183135986328,13.8651208726,2.84293648021,9.08938436011,54,520,114.75,54.0,153.309939339,2.25969128315,6.12179881835,10,8,0
12,54,520,131.583333333,55.0,164.056625556,1.79391908497,4.25347420884,9.20295715332e-05,48.8740239143,4.6410744407,0.0340268611908,13.9919414313,2.8429063446,9.08926711213,54,520,114.75,54.0,153.309939339,2.25969128315,6.12179881835,10,8,0
10,66,541,128.9,70.0,143.259519753,2.33269681168,6.88141809391,0.000152826309204,4.54403686523,0.565545002619,0.0315239429474,1.40840685751,2.46277081065,7.09052278277,66,204,90.3333333333,70.0,50.9171440239,1.7759312834,4.17582197957,8,6,0
14,66,1440,236.142857143,70.0,375.586942026,2.41007772052,7.71361338191,3.00407409668e-05,0.354553937912,0.0896395353171,0.0133361816406,0.127814578191,1.18363010707,2.66354379633,66,682,144.0,66.0,203.361746649,2.26703950308,6.14095546223,10,8,0
12,66,1440,332.416666667,70.0,491.31684589,1.5067412463,3.51705725678,9.20295715332e-05,0.184997797012,0.0426358092915,0.00467014312744,0.0579205706318,1.25532490011,3.55455726037,66,1440,390.666666667,349.0,512.485013331,1.2816472548,3.04242396137,9,6,0
14,66,1440,236.0,70.0,375.471322854,2.41253659537,7.72545820105,3.09944152832e-05,0.313782215118,0.0677419992594,0.0325620174408,0.0974295962704,1.56416286821,4.13399532028,66,681,143.875,66.0,203.031055198,2.26703707436,6.14094925188,10,8,0
12,66,1440,323.75,70.0,474.68482965,1.51839141104,3.60750698322,6.103515625e-05,0.124878168106,0.036199352958,0.00308203697205,0.046284335944,0.71940027685,1.7935308064,66,1440,390.666666667,349.0,512.485013331,1.2816472548,3.04242396137,9,6,0
14,66,1440,243.214285714,70.0,384.291031562,2.27891953522,7.01169559219,3.00407409668e-05,0.122466802597,0.0300152301788,0.00018310546875,0.0435090434453,0.975341672511,2.24819588951,66,773,155.375,66.0,233.454994324,2.26721929107,6.14141476396,10,8,0
12,66,1440,318.333333333,70.0,464.890548648,1.53533373454,3.70997261532,0.000153064727783,0.133818864822,0.0358859192241,0.00387597084045,0.0474456814861,0.831663644834,2.10983049047,66,1440,390.666666667,349.0,512.485013331,1.2816472548,3.04242396137,9,6,0
14,66,1440,243.357142857,70.0,384.420455666,2.27666870818,7.00088379451,6.103515625e-05,0.326965093613,0.0409475289858,0.000243902206421,0.0867572451684,2.69356672539,9.11934803282,66,774,155.5,66.0,233.785692462,2.26722089116,6.14141884773,10,8,0
14,66,1440,243.357142857,70.0,384.420455666,2.27666870818,7.00088379451,3.09944152832e-05,0.138458013535,0.0307312378517,0.00018310546875,0.0460567593071,1.13458548997,2.8072392531,66,774,155.5,66.0,233.785692462,2.26722089116,6.14141884773,10,8,0
14,66,1440,236.142857143,70.0,375.586942026,2.41007772052,7.71361338191,3.00407409668e-05,0.499572992325,0.0705354580512,0.0126950740814,0.131754984687,2.58847574723,8.69928877934,66,682,144.0,66.0,203.361746649,2.26703950308,6.14095546223,10,8,0
127,66,1440,655.94488189,71,662.514695212,0.285842178372,1.11579113148,0.0,0.575653076172,0.00645083283621,0.000213027000427,0.0518514251348,10.5388995264,115.310722389,66,1440,166.28125,66.0,335.60469998,3.41046527724,12.9898561183,70,64,0
9,66,1136,233.777777778,66,345.037768554,1.94610175697,5.26958117721,0.00018310546875,61.5346679688,7.78301239014,0.120209097862,20.3165330511,2.26764544659,6.1425005155,66,490,138.0,70.0,157.446287137,1.78747952007,4.19750356232,7,6,0
24,66,1136,271.791666667,206.0,265.311448925,1.41539568792,5.11036189057,0.000274896621704,29.6492919922,2.73012112535,0.0848391056061,8.24121938912,2.92558961349,9.5748108365,66,534,224.8,66,199.111426091,0.566259699223,1.48804237641,13,15,0
9,66,412,134.111111111,66,125.207777931,1.44698027341,3.26223959722,0.00018310546875,61.593200922,7.78248211741,0.115661501884,20.3387931294,2.26767397231,6.14257258845,66,412,125.0,70.0,128.383539963,1.78679029122,4.19623960452,7,6,0
17,66,1440,194.882352941,71,339.83609931,2.97158772589,10.7668304778,0.0001220703125,3.00384497643,0.329309433699,0.0182795524597,0.755348137474,2.83761870766,9.98680164472,66,278,90.0,70.0,62.8140111759,2.64357465591,8.03802763817,13,10,0
24,66,1440,451.583333333,66.0,590.840285573,0.995562534878,2.08369704344,0.000153064727783,1.6563410759,0.171940046808,0.000579833984375,0.371947410814,2.96273610136,11.4898319313,66,313,84.2142857143,66.0,63.4869824356,3.32221690174,12.0520207665,16,14,0
34,66,1440,563.617647059,78.0,648.659070005,0.603047903724,1.37789689718,6.103515625e-05,3.15927100182,0.15831042781,0.000579833984375,0.54391119436,5.08608989553,28.096149587,66,301,82.8333333333,66.0,53.1812937037,3.81560392375,15.7404253083,20,18,0
10,66,724,155.7,70.0,200.589157234,2.23628459401,6.49189139145,0.00018310546875,4.93667602539,0.625359429253,0.0448298454285,1.52735199753,2.45591243761,7.07062565425,66,289,104.5,70.0,82.5626025107,1.78389066949,4.19086738941,8,6,0
48,66,867,183.5625,117.0,168.5710664,1.94235640141,7.06046562742,0.0001220703125,57.9827580452,1.96393536,0.00955200195312,9.05037377609,5.4185120324,32.2293949143,66,867,238.785714286,230.0,199.123859004,1.25402993338,4.30706094898,24,28,0
136,66,1440,657.051470588,70.0,659.680262568,0.294982588255,1.14347677155,2.98023223877e-05,0.194427967072,0.00289509561327,0.000182867050171,0.0183489035222,8.98242390545,89.8251429981,66,181,67.7826086957,66,13.7628670391,8.06718363764,66.3702671459,133,69,0
130,66,1440,674.084615385,70.0,672.740880905,0.237937202597,1.07632912471,2.98023223877e-05,0.0935969352722,0.00198907815209,0.00018310546875,0.010332477722,7.04514923305,55.6297963069,66,181,67.8636363636,66.0,14.0668171365,7.8817062566,63.399723707,127,66,0
92,66,1440,592.402173913,70.0,647.49982474,0.504900752152,1.2928706495,3.00407409668e-05,0.183807849884,0.00358665906466,0.00018310546875,0.0202556682213,8.00390098424,69.5979332124,66,181,68.6739130435,66.0,16.7851569365,6.51172893533,43.5984846434,89,46,0
72,66,1440,562.763888889,70.0,643.086664564,0.604866147831,1.39716597108,2.98023223877e-05,0.165466070175,0.00440527016008,0.00018310546875,0.0212768618991,6.54897815629,47.6005265368,66,181,69.3243243243,66,18.6577337838,5.79066094244,34.6904818527,69,37,0
126,66,1440,696.841269841,70.0,679.103872793,0.169106019761,1.04128618924,3.00407409668e-05,0.113587141037,0.0018413028717,0.000182867050171,0.0109687798176,8.89660420731,87.5377653263,66,181,67.921875,66.0,14.2810021177,7.75559313349,61.4193984315,123,64,0
10,66,573,159.6,70.0,184.42787208,1.54723937094,3.47315601793,0.00018310546875,0.499329090118,0.110168457031,0.101104974747,0.148909572041,1.81465113495,5.30692695078,66,479,136.166666667,70.0,153.347553688,1.78740534694,4.19736784533,8,6,0
10,66,573,159.6,70.0,184.42787208,1.54723937094,3.47315601793,0.000182867050171,1.19757080078,0.186113092634,0.101928949356,0.361610938131,2.37093474467,6.83056645803,66,479,136.166666667,70.0,153.347553688,1.78740534694,4.19736784533,8,6,0
11,66,601,136.636363636,66,160.268112139,2.22874465906,6.51549016622,0.00018310546875,33.7859799862,3.4551910162,0.118285894394,10.1106100017,2.6663236845,8.11004309638,66,601,156.5,70.0,198.807905611,1.78799067892,4.19843652236,9,6,0
10,54,1320,277.6,61.0,444.068283038,1.60338908343,3.7313324922,6.103515625e-05,0.377228021622,0.112291124132,0.00732493400574,0.153163606186,0.761615032421,1.67709797998,54,986,244.4,54,370.880897324,1.49837627343,3.24779638763,8,5,0
12,54,1063,258.75,65.0,324.167684231,1.40179173524,3.64231368474,0.000151872634888,0.408935070038,0.102869185534,0.0058901309967,0.155439107815,1.07263232254,2.30349863408,54,1063,267.428571429,54,361.710956879,1.42886278858,3.45765098812,8,7,0
13,66,601,144.076923077,66,154.272716337,2.04392377845,6.09383272442,0.000152111053467,14.4385988712,1.32884216309,0.117477536201,3.95715752382,3.00322604392,10.0469180394,66,601,145.285714286,66,186.098832641,2.03875627983,5.1612057813,10,7,0
15,54,520,145.866666667,56,172.461731665,1.50583711743,3.29697362033,9.20295715332e-05,51.6054999828,3.80867222377,0.0223695039749,13.2584239647,3.32648293494,12.0698751136,54,520,110.666666667,54,144.892297165,2.46371636038,7.09303941677,12,9,0
31,66,1440,538.483870968,66,634.958107379,0.67179419191,1.49827697433,6.103515625e-05,39.5948488712,1.92271526655,0.000397086143494,7.60617144328,4.27897288812,20.5337189456,66,204,74.5882352941,66,32.4074407279,3.7293223817,14.9621330631,18,17,0
11,66,316,117.818181818,74,83.0485270865,1.35342748687,3.33656857719,9.20295715332e-05,2.14196705818,0.418664598465,0.300079464912,0.618215520889,2.06278682485,6.12692916992,66,212,108.857142857,66,65.2893090601,0.943115885292,1.89729082455,8,7,0
26,66,1440,453.346153846,70.0,601.322065395,1.01552129998,2.06195189422,6.07967376709e-05,3.07150220871,0.160845966339,0.000153064727783,0.602912499749,4.48750571815,21.7324222468,66,224,77.8571428571,66.0,40.5847563622,3.31371794362,12.0159066351,16,14,0
11,54,520,138.636363636,56,169.600746529,1.65516116759,3.77284166867,0.000152111053467,52.2099609375,5.36988830566,0.15133702755,15.6154657712,2.66532507306,8.10690100014,54,520,123.428571429,54,162.046604533,2.03362173313,5.14952769567,9,7,0
11,66,292,107.0,66,81.5631378415,1.65972634921,3.79446831068,0.000214099884033,28.9485781193,6.26028439999,1.64759790897,10.3006416248,1.43233898701,3.27531048823,66,292,100.571428571,66,78.228341855,2.0327758443,5.14798723588,9,7,0
9,66,430,133.666666667,66,126.427845034,1.55312507582,3.7048259807,0.000212907791138,28.2308959961,7.36223986745,4.14376854897,10.715603033,1.04931981465,2.37592417947,66,295,105.5,70.0,84.7973073472,1.78414692247,4.19134511249,7,6,0
12,66,462,122.416666667,70.0,123.458129429,2.0010344857,5.33655952745,0.000274896621704,30.0032651424,3.31694171645,0.0358889102936,8.50675756131,2.76693506349,8.8195866235,66,319,105.0,66,87.4806100965,2.03007070465,5.1418773822,10,7,0
10,66,438,132.1,70.0,130.134123119,1.60433074916,3.74003533174,0.000214099884033,0.563323974609,0.143144342634,0.00988793373108,0.184009761493,1.14825071962,3.25329934356,66,438,142.0,66,148.03242888,1.49836927401,3.24778680521,8,5,0
10,66,439,132.2,70.0,130.369321545,1.606072964,3.74801891795,0.0,0.378448009491,0.123202880224,0.0208439826965,0.142017111291,0.613165187992,1.74269681195,66,439,142.2,66,148.432341489,1.49837801625,3.24779877351,8,5,0
97,54,1440,639.721649485,56,667.50013309,0.326381119104,1.15121131738,0.0,54.1268010139,0.63776080062,0.000243902206421,5.49960721229,9.58317162479,93.2103262805,54,846,88.44,54.0,141.796073288,4.28302591823,20.6082752094,52,50,0
11,54,402,116.181818182,54,125.290802232,1.66162621731,3.80804233738,0.000151872634888,59.0157470703,6.22635200024,0.397064566612,17.6014332291,2.6638581307,8.10231645969,54,402,100.0,54.0,114.332847424,2.25334164903,6.1048900244,9,8,0
13,54,501,132.076923077,56,142.893430725,1.58455257337,3.98975835412,0.000304937362671,29.9909670353,3.75750982761,0.12811255455,8.81456053263,2.27564780893,6.72824279811,54,501,161.857142857,54,169.756488259,1.1434706545,2.56029596638,10,7,0
15,54,342,127.533333333,56,117.656486812,1.07532483514,2.20132599348,0.000182867050171,27.0369570255,3.17903792858,0.10769701004,7.48697535663,2.44897688272,7.65945829479,54,342,128.375,64.0,123.217224344,1.14551470145,2.32542948016,11,8,0
10,66,1135,216.9,70.0,330.901329704,2.11907625003,6.00536003646,0.000212907791138,61.4349358082,6.92544211282,0.120331048965,19.2724572577,2.47465574803,7.12438170013,66,490,138.0,70.0,157.446287137,1.78747952007,4.19750356232,8,6,0
26,66,1134,328.884615385,213.0,347.406138616,1.24819759514,3.52630810639,0.000213146209717,19.7431640625,2.4934912014,0.170776844025,5.8180810202,2.32771557886,6.76606537687,66,536,238.625,70.0,222.057108364,0.522188909675,1.28064370859,14,16,0
14,66,601,201.785714286,70.0,187.119205158,0.854693775518,2.11753229335,0.000182867050171,62.0038449764,4.84024284436,0.0158081054688,16.5019476978,3.17526480628,11.08271044,66,437,175.777777778,66,155.159257093,0.775820084349,1.69061240854,9,9,0
9,66,412,134.111111111,66,125.207777931,1.44698027341,3.26223959722,0.000244855880737,61.8070070744,7.7926941216,0.0969545841217,20.41563297,2.26772391959,6.14269854345,66,412,125.0,70.0,128.383539963,1.78679029122,4.19623960452,7,6,0
13,54,424,116.923076923,56,115.455926682,1.6500930372,4.30601911324,0.000182867050171,75.0648200512,7.77136482795,0.095291018486,20.8075214792,2.78448427744,9.13479116679,54,424,128.125,64.0,129.688509032,1.48120574901,3.57877735448,10,8,0
10,66,432,134.3,68.0,134.317571449,1.53713048922,3.42698678289,9.20295715332e-05,0.482330083847,0.116712782118,0.0170290470123,0.154894561711,1.30202516396,3.65531256772,66,432,128.333333333,70.0,135.83527606,1.7870095629,4.19664238727,8,6,0
10,54,935,166.9,65.0,262.738063478,2.4472238427,7.32850766368,3.09944152832e-05,0.0150759220123,0.00574411286248,0.00268602371216,0.00550717279871,0.367592792986,1.51648441781,54,935,234.2,54,350.485605981,1.4981826007,3.24753104993,8,5,0
12,54,727,170.0,65.0,209.859873884,1.70310796016,4.53508430158,0.000365972518921,0.304169178009,0.0790849165483,0.0024721622467,0.12498024064,1.0404347391,2.11969568437,54,727,213.0,184.0,248.248531382,1.33030627436,3.16832640904,9,6,0
12,54,426,154.666666667,70.0,142.386992227,1.02647255783,2.39077663897,0.000336170196533,55.825316906,5.6782310009,0.373962879181,15.8784213989,2.8327439956,9.05441233678,54,426,174.875,155.0,158.702108918,0.754819522531,1.76499005906,9,8,0
12,54,731,170.333333333,65.0,210.745633934,1.71036350616,4.56655566583,3.09944152832e-05,0.298340082169,0.0702791864222,0.000213861465454,0.112885209621,1.11447707795,2.38610696956,54,731,213.666666667,184.0,249.629503242,1.33457110016,3.17884662527,9,6,0
13,54,1079,230.538461538,56,329.219967472,1.79542191451,4.58342990572,0.000153064727783,38.9263310432,3.58105216424,0.15327501297,10.6816810289,2.99096145517,9.99963970607,54,1079,312.75,155.0,392.476989771,1.12789759018,2.45792807717,10,8,0
10,66,432,134.3,68.0,134.317571449,1.53713048922,3.42698678289,0.000182867050171,2.03341698647,0.326026095284,0.0137329101562,0.618703489397,2.25581102796,6.4853882831,66,432,128.333333333,70.0,135.83527606,1.7870095629,4.19664238727,8,6,0
10,66,439,132.2,70.0,130.369321545,1.606072964,3.74801891795,0.000182867050171,0.313996076584,0.124766111374,0.0113530158997,0.135633018372,0.263707690162,1.13205043584,66,439,142.2,66,148.432341489,1.49837801625,3.24779877351,8,5,0
10,54,910,154.4,61.0,253.974486908,2.58960917675,7.85117820283,0.000153064727783,82.3180539608,9.26329210069,0.0283200740814,25.8292296723,2.4746998518,7.12450753259,54,910,200.0,64.0,317.605625475,1.78674669303,4.19615944921,8,6,0
10,66,354,121.2,70.0,106.820222804,1.52304217549,3.36754101614,0.000212907791138,61.7137758732,6.91576133834,0.0327451229095,19.3741530337,2.47481010137,7.12481991746,66,354,115.333333333,70.0,106.774945043,1.78587620868,4.19455464423,8,6,0
10,66,438,132.1,70.0,130.134123119,1.60433074916,3.74003533174,3.09944152832e-05,0.307708024979,0.114451011022,0.0237429141998,0.12530729233,0.38881638878,1.34174162841,66,438,142.0,66,148.03242888,1.49836927401,3.24778680521,8,5,0
102,66,1440,619.058823529,70.0,655.928167748,0.420153889602,1.21469734296,3.00407409668e-05,0.220763921738,0.00467250606801,0.000182867050171,0.024894725429,7.23238390782,58.8362143905,66,181,68.3653846154,66.0,15.8102070805,6.95108906649,49.5382759511,99,52,0
66,66,1440,645.015151515,70.0,672.101532112,0.317956261315,1.11347969318,2.98023223877e-05,0.0872800350189,0.00281324386597,0.00018310546875,0.0122002582207,5.8711549416,38.1733956416,66,181,69.6176470588,66.0,19.4361922952,5.52951108132,31.7218416484,63,34,0
100,66,1440,626.54,70.0,655.921404133,0.387295876715,1.19588543344,0.0,0.160798072815,0.0035751805161,0.00018310546875,0.0177371681029,7.56979320535,64.2001214421,66,181,68.4117647059,66,15.9609529307,6.8798079092,48.5482658209,97,51,0
60,66,1440,647.35,70.0,670.752781706,0.319537736422,1.11797877839,2.98023223877e-05,0.0953369140625,0.00299900265063,0.000182867050171,0.0132048483063,6.07482988396,41.2105828938,66,181,69.9677419355,66,20.3207884514,5.25544958612,28.753721969,57,31,0
62,66,1440,624.080645161,70.0,670.973205041,0.392030459282,1.15678366363,3.00407409668e-05,0.0925900936127,0.00363960422453,0.000182867050171,0.0144971592639,4.93061431938,27.4222349152,66,181,69.84375,66.0,20.0126668872,5.34835777388,29.7430280321,59,32,0
11,66,573,151.272727273,66,178.227684264,1.69553658566,3.95463794807,0.000213146209717,51.484375,6.26306760311,0.165588498116,15.3651168962,2.49989455488,7.52367442844,66,481,126.428571429,66,144.779494545,2.03969690664,5.16325347557,9,7,0
11,66,573,151.272727273,66,178.227684264,1.69553658566,3.95463794807,0.000151872634888,51.5383300781,6.21304941177,0.112854599953,15.3990899369,2.50066155621,7.52623047553,66,481,136.5,70.0,154.092775085,1.78741927257,4.19739333154,9,6,0
10,66,316,107.2,70.0,81.8349558563,1.78112464723,4.55098037499,0.00018310546875,0.648680925369,0.15143500434,0.10769701004,0.196184362588,1.64565031259,4.73439143965,66,212,91.6666666667,70.0,53.8939287449,1.77730275688,4.17843919127,8,6,0
22,66,1440,395.227272727,70.0,568.442523825,1.27991176462,2.66823248644,3.09944152832e-05,0.649230957031,0.0595862865448,0.000153064727783,0.1442335916,3.25310736009,13.3580798202,66,224,79.8333333333,66.0,43.5236206623,3.00161778387,10.0403136471,14,12,0
12,54,520,131.583333333,55.0,164.056625556,1.79391908497,4.25347420884,0.000153064727783,51.7317810059,5.01137746464,0.269775867462,14.7818972013,2.84074165372,9.08182577508,54,520,114.75,54.0,153.309939339,2.25969128315,6.12179881835,10,8,0
12,54,520,131.583333333,55.0,164.056625556,1.79391908497,4.25347420884,0.0001220703125,51.809691906,5.01565272158,0.270751953125,14.8047364047,2.84105767521,9.08292115433,54,520,114.75,54.0,153.309939339,2.25969128315,6.12179881835,10,8,0
34,66,1440,517.323529412,70.0,638.54838688,0.750074128603,1.568164073,3.09944152832e-05,0.434509038925,0.0367320667614,0.00018310546875,0.0938537690146,2.88692284843,11.077809204,66,204,74.1111111111,66.0,31.5557511731,3.85933531302,15.9517033328,20,18,0
33,66,1440,535.090909091,66,641.175405662,0.695062994237,1.49764959994,6.103515625e-05,59.2902531624,2.00933837146,0.000290632247925,10.2968348941,5.37356628997,29.9290015706,66,243,76.8823529412,66,41.5718829654,3.73733214249,15.001523964,20,17,0
198,54,1440,700.151515152,66.0,687.065026603,0.140088477938,1.02446166145,2.98023223877e-05,0.284027099609,0.00620110627963,0.000244140625,0.0322920090319,6.10489964004,42.2484177254,54,266,57.04,54.0,21.28,9.47521568351,92.981294495,103,100,0
500,54,1440,733.464,74.0,691.110622624,0.0413846164611,1.0039468549,2.98023223877e-05,0.190093994141,0.00421466712722,0.000213146209717,0.022556035672,6.55708944729,46.7171078448,54,266,56.0717131474,54,13.8579459513,13.9090916276,209.869475497,255,251,0
162,54,1440,701.277777778,66.0,686.467197296,0.144080713037,1.02532530868,0.0,0.182099103928,0.00594201887616,0.000182867050171,0.0311804445368,5.38279565827,30.0685111114,54,266,61.2195121951,54.0,23.5273708742,8.02880586806,69.998840732,84,82,0
124,54,1440,692.822580645,66.0,686.563391904,0.160307972361,1.02939565199,3.00407409668e-05,0.331511974335,0.0121985935583,0.000274181365967,0.0542994367031,4.87523791111,25.7866843131,54,270,58.8888888889,54,27.1428385779,7.4677392252,58.0904024693,67,63,0
12,54,462,125.75,65.0,125.584052199,1.7009877263,4.60213197893,0.000121831893921,0.191101074219,0.0543711835688,0.00207591056824,0.0830833741559,1.00364149822,2.03003785529,54,462,164.0,170.0,157.102938653,1.01256734438,2.35636169079,9,6,0
118,54,1440,702.423728814,66.0,687.610939053,0.134230013209,1.02117113043,3.09944152832e-05,0.16262793541,0.00717528253539,0.000243902206421,0.0318004594048,4.51553607768,21.4551559544,54,270,60.3333333333,54.0,27.8020782596,7.14294916568,53.9118852285,62,60,0
170,54,1440,700.1,82.0,680.768766564,0.158771802495,1.03173740947,2.98023223877e-05,0.345916986465,0.0110802297761,0.000213861465454,0.0536242204549,5.25727461248,29.6695092462,54,266,70.2790697674,66.0,23.7959597718,6.40182464313,53.2964090805,91,86,0
15,66,772,119.866666667,66,175.131899499,3.41989249293,12.8238336136,0.000396966934204,16.5625,2.99842178822,1.29086351395,4.51097324728,1.94215560295,6.07443276279,66,136,73.2307692308,66,18.4230367753,3.00053937832,10.382137626,13,13,0
524,54,1440,737.736641221,74.0,690.407167254,0.0310187038721,1.00258981091,0.0,0.194273948669,0.0027022352638,0.000184059143066,0.020678056747,8.54088592607,74.5327695607,54,266,57.9847908745,54,13.9853180977,12.5623713161,186.152103453,265,263,0
84,66,1440,666.630952381,94.0,665.510129789,0.280224525715,1.09776443992,6.07967376709e-05,51.7093811035,0.807402470026,0.000580072402954,5.65603770923,8.78313107137,79.0356957834,66,331,87.4418604651,78,46.4298933004,4.18951875779,20.5594115396,45,43,0
12,54,676,156.916666667,65.0,188.261988699,1.81935352693,5.07678458096,9.20295715332e-05,0.253662109375,0.0523265491832,0.000518798828125,0.0867414165717,1.29627779374,3.09357461558,54,676,199.666666667,170.0,228.690232022,1.35814695664,3.23779622362,9,6,0
202,54,1440,721.227722772,90.0,676.388507804,0.116614250794,1.0169173999,2.98023223877e-05,0.959654808044,0.0533579356635,0.000335931777954,0.143540362582,3.55774484152,18.269430736,54,266,83.2941176471,86.0,21.3369734495,5.89680620629,53.0600431416,104,102,0
625,54,1440,753.9424,1440,691.569759809,-0.0174976662851,1.00183338429,2.98023223877e-05,0.199615001678,0.0022923877606,0.00018310546875,0.0179515388977,9.41984460244,92.8294981628,54,266,55.6131147541,54,12.5228116495,15.6033415151,261.25830783,308,305,0
59,66,1440,647.186440678,66,670.295140523,0.312704149668,1.11530735813,9.10758972168e-05,59.040405035,1.07781350202,0.000473022460938,7.67974847593,7.41018265679,55.9471401774,66,337,75.3,66.0,48.6176579718,5.19232277338,27.9857463297,33,30,0
51,66,1440,606.568627451,66,655.379466638,0.451894015732,1.23578724067,3.00407409668e-05,57.4122011662,1.23203612328,0.000244140625,8.0355744766,6.83172550059,47.7858240426,66,311,82.2592592593,66,56.9428515285,3.36097370056,12.5741548995,28,27,0
626,54,1440,741.984025559,82.0,686.899339511,0.0295955442939,1.00303263072,0.0,0.372254133224,0.00896938400269,0.000243902206421,0.0471176144781,5.42302644337,31.0118970089,54,266,64.8535031847,66.0,14.3623779974,8.74291887662,122.791126406,316,314,0
12,54,456,125.25,65.0,124.249161634,1.68162730969,4.51948826613,0.000121831893921,0.18963599205,0.0545210838318,0.00894212722778,0.0823916349093,1.01120285805,2.03632742028,54,456,163.0,170.0,155.210609603,0.999559430591,2.32194236964,9,6,0
